switchgear_id;switchgear_name;element_id;element_name;component_id;component_name;switchgear_status;conditions
7;КРУ-10кВ СН блока №3;1;ВВ-10-1 АТ-1;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой ВBG02GT011, нулевым значением дискретного выходного сигнала 00ВBG02ЕЕ011 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 1сш АТ-1 (BBG02GS001),
•	выключателя ВВ-10 2сш АТ-1 (BBН02GS001).
отключенное положение:
•	разъединителя ТР-220 АТ-1 (ADA06GS013),
•	разъединителя ТР-110 АТ-1 (AЕЕ11GS013)."
7;КРУ-10кВ СН блока №3;1;ВВ-10-1 АТ-1;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой BBG02GS001, нулевым значением дискретного выходного сигнала 00BBG02EE001 из ПТК.
Условия для разрешения снятия блокировки:
отключенное положение:
•	заземляющего ножа ЗН-10-1 АТ-1 (BBG02GT011),
•	заземляющего ножа ЗН-10-2 АТ-1 (BBН02GT011),
•	заземляющего ножа ЗН-10 АТ-1 (АТТ01GT008),
•	заземляющего ножа ЗН-220 АТ-1 (ADA06GS013.1),
•	заземляющего ножа ЗН-110 АТ-1 (AЕЕ11GS013.2),
•	заземляющего ножа ЗН-10 ТН-10 1сш (BBG03GT001)."
;КРУ-10кВ СН блока №3;1;ВВ-10-2 АТ-1;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой ВBН02GT011, нулевым значением дискретного выходного сигнала 00ВBН02ЕЕ011 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 1сш АТ-1 (BBG02GS001),
•	выключателя ВВ-10 2сш АТ-1 (BBН02GS001).
отключенное положение:
•	разъединителя ТР-220 АТ-1 (ADA06GS013),
•	разъединителя ТР-110 АТ-1 (AЕЕ11GS013)."
;КРУ-10кВ СН блока №3;1;ВВ-10-2 АТ-1;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой BBН02GS001, нулевым значением дискретного выходного сигнала 00BBН02EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное положение:
•	заземляющего ножа ЗН-10-1 АТ-1 (BBG02GT011),
•	заземляющего ножа ЗН-10-2 АТ-1 (BBН02GT011),
•	заземляющего ножа ЗН-10 АТ-1 (АТТ01GT008),
•	заземляющего ножа ЗН-220 АТ-1 (ADA06GS013.1),
•	заземляющего ножа ЗН-110 АТ-1 (AЕЕ11GS013.1),
•	заземляющего ножа ЗН-10 ТН-10 2сш (BBН03GT001)."
7;КРУ-10кВ СН блока №3;2;ТН-10 1СШ;2;ЗН ТН-10;Нормальное условие работы;"блокируется электромагнитной блокировкой ВBG03GT001, нулевым значением дискретного выходного сигнала 00ВBG03ЕЕ001 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 1сш АТ-1 (BBG02GS001),
•	выключателя ВВ-10 Р-7 (BBG09GS001),
•	выключателя ВВ-10 Р-5 (BBG10GS001)."
;КРУ-10кВ СН блока №3;3;ТН-10 2СШ;2;ЗН ТН-10;Нормальное условие работы;"блокируется электромагнитной блокировкой ВBН03GT001, нулевым значением дискретного выходного сигнала 00ВBН03ЕЕ001 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 2сш АТ-1 (BBН02GS001),
•	выключателя ВВ-10 Р-8 (BBН07GS001),
•	выключателя ВВ-10 Р-6 (BBН10GS001)."
7;КРУ-10кВ СН блока №3;9;ВВ-10 Р-7;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой ВBG09GT005, нулевым значением дискретного выходного сигнала 00ВBG09ЕЕ005 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 Р-7 (BBG09GS001),
•	выключателя ВВ-10 Р-8 (BBН07GS001),
•	выключателя ВВ-10 Р-9 (30BBА05GS001)."
7;КРУ-10кВ СН блока №3;9;ВВ-10 Р-7;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой BBG09GS001, нулевым значением дискретного выходного сигнала 00BBG09EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное положение:
•	заземляющего ножа ЗН-10 Р-7 (BBG09GT005),
•	заземляющего ножа ЗН-10 Р-8 (BBН07GT005),
•	заземляющего ножа ЗН-10 Р-9 (30ВВА05GT006),
•	заземляющего ножа ЗН-10 ТН-10 1сш (BBG03GT001)."
;КРУ-10кВ СН блока №3;9;ВВ-10 Р-8;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой ВBН07GT005, нулевым значением дискретного выходного сигнала 00ВBН07ЕЕ005 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 Р-8 (BBН07GS001),
•	выключателя ВВ-10 Р-7 (BBG09GS001),
•	выключателя ВВ-10 Р-9 (30BBА05GS001)."
;КРУ-10кВ СН блока №3;9;ВВ-10 Р-8;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой BBH07GS001, нулевым значением дискретного выходного сигнала 00BBН07EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное положение:
•	заземляющего ножа ЗН-10 Р-7 (BBG09GT005),
•	заземляющего ножа ЗН-10 Р-8 (BBН07GT005),
•	заземляющего ножа ЗН-10 Р-9 (30ВВА05GT006),
•	заземляющего ножа ЗН-10 ТН-10 2сш (BBН03GT001)."
7;КРУ-10кВ СН блока №3;10;ВВ-10 Р-5;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой ВBG10GT005, нулевым значением дискретного выходного сигнала 00ВBG10ЕЕ005 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 Р-6 (BBН10GS001),
•	выключателя ЭВ-10 Р-4 (BBF12GS001),
•	выключателя ВВ-10 Р-5 (BBG10GS001)."
7;КРУ-10кВ СН блока №3;10;ВВ-10 Р-5;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой BBG10GS001, нулевым значением дискретного выходного сигнала 00BBG10EE001 из ПТК. 
Условия для разрешения снятия блокировки:
отключенное положение:
•	заземляющего ножа ЗН-10 Р-5 (BBG10GT005),
•	заземляющего ножа ЗН-10 Р-6 (BBН10GT005),
•	заземляющего ножа ЗН-10 Р-4 (ВВF12GT005),
•	заземляющего ножа ЗН-10 ТН-10 1сш (BBG03GT001)."
;КРУ-10кВ СН блока №3;10;ВВ-10 Р-6;2;ЗН ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой ВBН10GT005, нулевым значением дискретного выходного сигнала 00ВBН10ЕЕ005 из ПТК.
Условия для разрешения снятия блокировки:
тестовое положение:
•	выключателя ВВ-10 Р-5 (BBG10GS001),
•	выключателя ЭВ-10 Р-4 (BBF12GS001),
•	выключателя ВВ-10 Р-6 (BBН10GS001)."
;КРУ-10кВ СН блока №3;10;ВВ-10 Р-6;3;Тележка ВВ-10;Нормальное условие работы;"блокируется электромагнитной блокировкой BBН10GS001, нулевым значением дискретного выходного сигнала 00BBН10EE001 из ПТК.
Условия для разрешения снятия блокировки:
отключенное положение:
•	заземляющего ножа ЗН-10 Р-5 (BBG10GT005),
•	заземляющего ножа ЗН-10 Р-6 (BBН10GT005),
•	заземляющего ножа ЗН-10 Р-4 (ВВF12GT005),
•	заземляющего ножа ЗН-10 ТН-10 1сш (BBG03GT001)."
